"archive_id","ad_creative_body","ad_creation_time","ad_delivery_start_time","ad_delivery_stop_time","page_id","currency","ad_creative_link_caption","ad_creative_link_title","ad_creative_link_description","ad_snapshot_url","funding_entity"
"6647517208603787","🔴 Due to the COVID-19 Quarantine, Hundreds of Thousands of People are Getting Laid Off Left and Right... 🔴

In Times Like This, Many People are Going to Experience Hardship in Many Aspects of Life.

It’s Only a Matter of Time Before the Foreclosures Start Stacking Up. 

Real Estate Prices Will Plunge, The Media Will Start Talking About How Bad the Market is and Investors WIll Start Running Away From Real Estate Like they Did During the Crash of 2008.  

I believe it’s Our God Given Duty to Use Our Knowledge and Our Skillset to Help People in this Time of Need. 

As an Active Investor for 16 Years, I’ve Successfully Navigated Through the Good, The Bad, and the Ugly. (It may surprise which one is the most profitable part of the cycle) 

HINT: It’s the coming part of the cycle that you need to be prepared for so you can set yourself up for the rest of your life.

My MISSION is to Help a Million People Become Financially Free Thru Real Estate and I Want You to Be One of Them. 

Because of the Corona Virus Quarantine, the big bad iBuyers like Zillow, Redfin and OpenDoor have already stopped buying houses...which means the big bad bullies of house buying are gone...which means less competition and more deals for us. 

The reality is you should be running toward real estate right now and not away from it. 

This is a huge mistake new investors make when the market starts to decline and I will do everything I can help you understand that. 

The reality is... down real estate markets is when inexperienced investors get scared and run away and the educated investors stick around and scoop up all the incredible deals that become available. 
 
This is the same thing that happened in the crash of 2008. 

The smart investors stayed in, got educated, and built incredible portfolios by buying properties as low as 10-30 cents on the dollar. 

Which is why I’m giving away my Virtual Real Estate Mini Course for anyone interested in using their quarantine time wisely to learn and implement virtual real estate investing to set yourself up for the rest of your life. 

Virtual Real Estate Investing is the Perfect Strategy Right Now Because You Can Do Deals Without Risking Your Own Cash and You Don’t Need to Leave Your House because You Can Do this Completely Virtual.

You now basically have zero competition because real estate agents are too afraid to go into someone else’s house right now…and rightfully so…

I wouldn’t want to go into a stranger’s house either which is why I’m going to show you how to do this 100% virtually from your house or from anywhere.

The best part is... you don’t need to meet anyone in person (so no risk to you or your loved ones) and you can do all of this from your laptop from anywhere.

This allows you to virtually buy real estate just like buying stocks. 

Also, you don’t need any capital to get started which makes it very low risk to get started. You don’t even need to borrow capital with this strategy.

I Urge You to STOP Watching the News and Start Studying How to Become Financially Secure Without Relying on a Job or the Government.   

I am Completely Unemployable!

After Getting Turned Down for Every Job I Applied for Like Enterprise Rent a Car and Home Depot, I Have Been My Own Boss for the Past 16 years. 

I Racked up $109,000 in Credit Card Debt Until I Figured Out Virtual Real Estate Investing. 

I’ll Show You How I Did it So You Can Copy Exactly What I Did.
 
Get My Mini Course 100% Free Here: 👇👇

VirtualRealEstateInvesting.club/CheatSheet

Keep Your Family Safe During This Time! 
I WIll Always Fight for Your Freedom, 
DC Fawcett 
 
🏘️ PS: Now is NOT the time to IGNORE or Run Away from Real Estate.  🏘️

Trust me when I tell you, after investing for 16 years, I can tell you these are the best times to be in real estate!
 
Using the strategy I’m going to share with you in the mini-course, you’ll see how you can thrive during this time and set yourself and your family up for the rest of your life.

Get My Mini Course 100% Free Here: 👇👇

VirtualRealEstateInvesting.club/CheatSheet","2020-04-07","2020-04-07","2020-04-10","176466646087311","USD","freedomfightersforlife.com","Best COVID-19 Quarantine Investing Strategy","DC Fawcett of Virtual Real Estate Investing Club Releases Free Virtual Real Estate Investing Cheat Sheet and Mini Course on FreedomFightersForLife.com","https://www.facebook.com/ads/archive/render_ad/?id=6647517208603787&access_token=EAACXDBbQm8kBAApfkxZADSU9fKfUxbW3ltcEDYmN6OMcvsgClO0NVGkWmULB7X9zjeEfT0NWUjY9w5ufNn2nc8BPi5BNdIAef3sA8sXKI2nViGYo5EZCp07akMfZA7BrGmnbwRFmjOpWmdAkh6eje9232ZAkqzBVx9ejjf4d6fLwaaRDxGrN3gQa99n9ZC9ZCyobHs4vIRFQZDZD","Donald Chappell Fawcett"
"6603706509654959","Meet Candice, a Wet’suwet’en member who supports the opportunities Coastal GasLink is bringing to her community. Listen to Candice's words, share her voice, and learn more about our collaborative approach to working with Indigenous communities in northern B.C. www.coastalgaslink.com/sustainability/indigenous-relations/ #CoastalGasLink #Wetsuweten","2020-02-08","2020-02-08","2020-02-14","2035580169895290","CAD","www.coastalgaslink.com","Meet Candice.",NULL,"https://www.facebook.com/ads/archive/render_ad/?id=6603706509654959&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Coastal GasLink"
"6583427431976667","Donald Trump wants to take away health care protections for those of us with pre-existing conditions. I beat breast cancer. I'll beat back any attempt to take away this protection.","2018-10-25","2018-10-25","2018-11-07","6444958138","USD","debbiewassermanschultz.com","","Healthcare is a human right. Vote for Debbie.","https://www.facebook.com/ads/archive/render_ad/?id=6583427431976667&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Debbie Wasserman Schultz for Congress"
"6565283370196656","Trump is scared. Wanna know why? Watch this.","2020-02-06","2020-02-06","2020-02-13","6756153498","USD","www.mikebloomberg.com","Polls: Mike beats Trump","Mike Will Get it Done","https://www.facebook.com/ads/archive/render_ad/?id=6565283370196656&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Mike Bloomberg 2020 Inc"
"6550094965013507","A 2019 Timesaver Law Has Allowed OVER 2.5 MILLION U.S. residents and citizens to Become Eligible ONLINE to Carry Concealed For FREE! 

ACT NOW BEFORE LAWS CHANGE → www.concealedonline.com/qualify-now/","2019-08-11","2019-08-11",NULL,"1703990886545141","USD","www.concealedonline.com","","Carry a Gun Legally","https://www.facebook.com/ads/archive/render_ad/?id=6550094965013507&access_token=EAAD2gYjXSRoBAG52Qh0n09pqdyLcZA8P1Hh7eOoDG6sqU9u255U8BhoGzAG3PzEt3QbiutaLXGOdnfLzaxh8BR6uY4JpWRcVNrFlgIQ3hloTQmJw76aDpXHNRSs8Yhyu53eDRYy94hazbWc6fdH84weGSw6ZCitOqK05C4ePEYnenPZBZB6s","Concealed Online"
"6547264005593010","Since the 2010 Citizens United decision, Big Money has poured into our elections. We must stop this flood and affirm that our constitution defends the votes of people, not corporations. Join our fight: Sign the petition and become a Citizen Co-Sponsor of the Constitutional Amendment to end Citizens United. http://bit.ly/2NCCxCE","2018-08-31","2018-08-31",NULL,"602714436529710","USD","action.endcitizensunited.org","","Sign On: Co-Sponsor the Constitutional Amendment to End Citizens United","https://www.facebook.com/ads/archive/render_ad/?id=6547264005593010&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","End Citizens United"
"6527132703996097","13.1 MILLION! That’s the number of barrels of oil per day the United States is forecasted to produce in 2020.

SIGN your name if you support America’s energy industry!","2019-04-23","2019-04-23",NULL,"925007000949719","USD","www.exxchange.com","","Sign Up For Energy Updates","https://www.facebook.com/ads/archive/render_ad/?id=6527132703996097&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","ExxonMobil"
"6506905132962231","Protecting the sanctity of life is at the core of our Kansas values. Legislators like Anita Judd-Jenkins have helped ensure Kansas has some of the toughest abortion laws in the country. Pro-life legislation will be before the Legislature in the next session, we need to get our leaders to agree now to continue the fight. Call Anita Judd-Jenkins and ask her to commit to continuing the fight next session to reduce abortions in Kansas: (785) 296-7671.","2018-07-28","2018-07-28","2018-07-31","687285771614547","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=6506905132962231&access_token=271036207024410%7Cuyb9rZmfzXkojISiZGxQ-BE97Fo","Alliance For A Secure Kansas"
"6486034334752904","Are you ready for 2020?

Use code ’TRUMP2020’ for 20% OFF your entire order!

Shop Here ⟶ http://fstitched.shop/mlcahat2020","2019-07-24","2019-07-24",NULL,"330630230979009","USD","","","","https://www.facebook.com/ads/archive/render_ad/?id=6486034334752904&access_token=EAAD2gYjXSRoBAG52Qh0n09pqdyLcZA8P1Hh7eOoDG6sqU9u255U8BhoGzAG3PzEt3QbiutaLXGOdnfLzaxh8BR6uY4JpWRcVNrFlgIQ3hloTQmJw76aDpXHNRSs8Yhyu53eDRYy94hazbWc6fdH84weGSw6ZCitOqK05C4ePEYnenPZBZB6s","Fully Stitched, LLC"
"6477585485636440","Nasrin Sotoudeh is facing nearly four decades in jail and 148 lashes for her peaceful human rights work, including her defense of recent protests against Iran’s hijab laws. This sentence is among the harshest that Amnesty has recorded for a human rights defender in Iran in recent years. Stand with us today and demand her release!","2019-04-09","2019-04-09",NULL,"7192716362","USD","fb.me","","Urgent- Activist Nasrin Sotoudeh Sentenced to 38 Years In Prison & 148 Lashes","https://www.facebook.com/ads/archive/render_ad/?id=6477585485636440&access_token=245896836130201%7CpbyRnfMQLWKShIkhNms7iEYKL0w","Amnesty International USA"
"6445617719273151","Folks, no other socks have GREAT flowing hair like mine. Let's make Socks Great Again.

Get YOUR limited Edition Now: 
reptherepublicans.com/products/trump-socks","2020-02-17","2020-02-17","2020-02-18","104673551044684","USD","reptherepublicans.com","Trump Socks","Limited Stock Available","https://www.facebook.com/ads/archive/render_ad/?id=6445617719273151&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Rep Republican"
"6439338259901097","It's official. With 100% of precincts reporting, we've won the Iowa Caucuses! Can you chip in right now to help us continue the momentum and turn the page?","2020-02-08","2020-02-08","2020-02-11","1039701332716228","USD","secure.actblue.com","Pete Won the Iowa Caucuses 📣","Chip in today to help bring a new generation of leaders to Washington.","https://www.facebook.com/ads/archive/render_ad/?id=6439338259901097&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","PETE FOR AMERICA, INC."
"6367822439910035","Let's end the chaos and uncertainty and make Parliament work for you again.","2019-12-01","2019-12-01","2020-01-29","8807334278","GBP","VOTE.CONSERVATIVES.COM","End the chaos. Vote Conservative.","Get Parliament working for you again","https://www.facebook.com/ads/archive/render_ad/?id=6367822439910035&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","The Conservative Party"
"6364368376943632","It's time to rebuild America and restore the American Dream. Let's get to work, together.","2019-12-23","2019-12-23","2020-01-10","6756153498","USD","www.mikebloomberg.com","MY MIDDLE CLASS ROOTS","Mike's record.","https://www.facebook.com/ads/archive/render_ad/?id=6364368376943632&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Mike Bloomberg 2020 Inc"
"6342736449561279","Young people are leading the fight for abortion access. Trust youth to be the experts in their own lives: we need conversation, not legislation. Youth are engaged. Youth are organized. And we are are all watching. Join us - add your name!","2019-10-21","2019-10-21","2019-10-24","82786963058","USD","stoppna.org","","Young People Are Leading The Fight - Join Us!","https://www.facebook.com/ads/archive/render_ad/?id=6342736449561279&access_token=EAAD2gYjXSRoBANHib7yyqD2c5Odyh2ctnUhfsw7Htn4jqXfnZAQ5P2JAxDPsWvQHChLL3659Jy8kHvzh1wGHbjk0V8Bci8cYO7wHwaQAXu22JT857aasjNiTYsGjZCaYdOJxRNfmAsadrUEZAD1oSQrxZAqlpFr5ZChDafsCxZBcfILHotNdW4","Illinois Caucus for Adolescent Health"
"6316372801717676","• 100% cotton
• 6-panel constructed crown
• Hook & loop closure
• Pre-curved bill
• Proudly Made in USA","2020-01-17","2020-01-17","2020-01-28","153080620724","USD","https://shop.donaldjtrump.com","Women for Trump Hat - White","BUY NOW >>>","https://www.facebook.com/ads/archive/render_ad/?id=6316372801717676&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE"
"6297476953607261","Mike Bloomberg will expand access to health care, lower costs, and protect Americans with pre-existing conditions.","2020-01-10","2020-01-10","2020-02-06","6756153498","USD","www.mikebloomberg.com","Mike Will Get It Done",NULL,"https://www.facebook.com/ads/archive/render_ad/?id=6297476953607261&access_token=EAAhZBQYQVMRMBAMso0s3yKiWOLJDd6YhYI8hZBSxBnhAfZAp7DaUGOGpSgJiPzVjaLygZCpzqVrVZAEiKnoNAJIcfIhSOGhLVO3qREeFMxlB0O4YnOsFtxFVXRWyY5JbnKEsgQqQBONG2VbAQdZCGxCObz2qJxOksZD","Mike Bloomberg 2020 Inc"
